PROBEID	CHRO	BASEPOS	VALUE
ID_3498_2202	20	22994457	0.0069
ID_3499_1581	20	25004912	0.1171
ID_3500_111	20	25240152	-0.0215
ID_3501_2367	20	29514937	0.0657
ID_3502_2002	20	29577216	0.2785
ID_3503_2223	20	29623813	0.0536
ID_3504_2564	20	29839271	-0.0346
ID_3505_2121	20	30246911	0.1087
ID_3506_2701	20	30283239	-0.0419
ID_3507_840	20	30625794	0.0491
ID_3508_577	20	30855747	-0.0628
ID_3509_638	20	30859649	-0.0334
ID_3510_943	20	31313346	-0.0374
ID_3511_2342	20	31532754	-0.0479
ID_3512_2987	20	31682676	0.0914
ID_3513_4153	20	34282681	0.1106
ID_3514_2964	20	35445574	0.1621
ID_3515_1234	20	36886030	-0.0225
ID_3516_150	20	37216708	-0.0215
ID_3517_740	20	38344657	0.0553
ID_3518_1162	20	38750633	0.1337
ID_3519_57	20	39203977	0.1308
ID_3520_171	20	40283306	0.0006
ID_3521_566	20	40359597	0.0993
ID_3522_2796	20	41795846	0.0133
ID_3523_247	20	42060585	0.0823
ID_3524_2415	20	42608858	-0.0039
ID_3525_2332	20	42632358	0.3235
ID_3526_2372	20	42669798	0.0894
ID_3527_2705	20	42741925	0.0101
ID_3528_2038	20	42749954	0.1112
ID_3529_2560	20	44220596	0.1828
ID_3530_2975	20	45348543	0.0778
ID_3531_2206	20	45591955	0.2252
ID_3532_831	20	46519277	0.0686
ID_3533_2386	20	47096553	0.0239
ID_3534_2152	20	47094520	0.1159
ID_3535_2647	20	47099363	0.0729
ID_3536_2596	20	47584798	0.1945
ID_3537_2035	20	47586827	0.3797
ID_3538_2356	20	48027945	0.1488
ID_3539_605	20	48514433	0.0618
ID_3540_2765	20	48503676	-0.0307
ID_3541_2724	20	48647881	0.1330
ID_3542_2638	20	48860520	0.1070
ID_3543_5520	20	49620004	0.1323
ID_3544_4363	20	49861045	-0.0197
ID_3545_4096	20	50398265	0.1587
ID_3546_5358	20	50622385	0.1199
ID_3547_3046	20	51580521	0.0717
ID_3548_2699	20	51602602	0.1133
ID_3549_2926	20	52158655	0.1194
ID_3550_235	20	52152225	0.1336
ID_3551_167	20	52477852	-0.0356
ID_3552_1168	20	52729057	0.0780
ID_3553_2969	20	54387932	-0.0224
ID_3554_2561	20	54413293	-0.0092
ID_3555_2163	20	54650732	0.0480
ID_3556_3044	20	54687605	-0.0348
ID_3557_1543	20	55601841	-0.0445
ID_3558_2929	20	56898273	0.1441
ID_3559_2104	20	56898751	0.2676
ID_3560_2898	20	56930898	0.1306
ID_3561_1252	20	57171568	0.0178
ID_3562_138	20	59037253	0.0696
ID_3563_4092	20	60386552	0.2139
ID_3564_2369	20	61430560	0.0478
ID_3565_2733	20	61461315	0.1339
ID_3566_5188	20	61525039	0.1309
ID_3567_5523	20	61567881	0.1548
ID_3568_5791	20	61680110	0.1938
ID_3569_5534	20	61758886	0.0814
ID_3570_5633	20	61877587	0.1206
ID_3571_3025	20	61979321	0.0944
ID_3572_5541	20	62026367	0.0663
ID_3573_1565	20	62107536	0.0681
ID_3574_5709	20	62143646	0.2026
ID_3575_5561	20	62319503	0.0710
ID_3576_2738	20	62318549	0.0673
ID_3577_2523	20	62358371	-0.0484
ID_3578_88	21	14712831	0.1314
ID_3579_597	21	15031519	0.0848
ID_3580_4552	21	16557398	0.0659
ID_3581_4859	21	17762855	0.1201
ID_3582_4163	21	18757999	0.0294
ID_3583_1411	21	20121375	-0.0562
ID_3584_4347	21	21350793	-0.0304
ID_3585_4182	21	22580231	-0.0203
ID_3586_1176	21	23862817	-0.0496
ID_3587_4376	21	25027884	-0.0661
ID_3588_2845	21	26044874	0.0758
ID_3589_778	21	27152722	-0.0457
ID_3590_4758	21	28438980	0.0280
ID_3591_108	21	29340210	-0.0262
ID_3592_5376	21	31401598	0.0659
ID_3593_28	21	31876335	0.0578
ID_3594_211	21	31982948	0.0049
ID_3595_1314	21	32771705	-0.0724
ID_3596_636	21	33542812	0.0166
ID_3597_574	21	33797532	0.0029
ID_3598_180	21	34239225	-0.1080
ID_3599_271	21	34661427	-0.0859
ID_3600_217	21	34856330	-0.2003
ID_3601_371	21	34900282	-0.1913
ID_3602_1352	21	34916126	-0.1090
ID_3603_637	21	35096784	-0.0771
ID_3604_2331	21	35199415	-0.0576
ID_3605_2343	21	35208475	-0.0094
ID_3606_1343	21	36106044	-0.1081
ID_3607_19	21	37316206	0.0948
ID_3608_654	21	38159544	0.0040
ID_3609_453	21	38694488	-0.0307
ID_3610_142	21	39099628	0.0104
ID_3611_293	21	40284634	-0.0131
ID_3612_1098	21	40284624	-0.0708
ID_3613_2145	21	41436353	0.0498
ID_3614_345	21	41510454	-0.0569
ID_3615_2970	21	41738125	-0.0017
ID_3616_2903	21	41763423	0.0413
ID_3617_120	21	42181152	0.0509
ID_3618_475	21	42313713	0.1974
ID_3619_2149	21	42646558	0.2449
ID_3620_2832	21	42646923	0.2623
ID_3621_1521	21	42817125	0.4079
ID_3622_307	21	43387464	0.1588
ID_3623_1502	21	43440796	0.3267
ID_3624_309	21	43900866	0.1990
ID_3625_803	21	43974891	0.3601
ID_3626_500	21	44567334	0.3364
ID_3627_260	21	45039016	0.2135
ID_3628_1600	21	45047413	0.2452
ID_3629_648	21	45143245	0.3644
ID_3630_641	21	45525535	0.2872
ID_3631_2806	21	45637476	0.2740
ID_3632_2754	21	45648002	0.3550
ID_3633_290	21	45826391	0.2678
ID_3634_5856	21	46040948	0.3174
ID_3635_5736	21	46066887	0.3566
ID_3636_5726	21	46142309	0.3483
ID_3637_5196	21	46242718	0.3953
ID_3638_5749	21	46418404	0.4524
ID_3639_5619	21	46506390	0.4015
ID_3640_5702	21	46613965	0.2337
ID_3641_2018	21	46781319	0.3521
ID_3642_483	21	46786651	0.2004
ID_3643_2956	21	46808527	0.3609
ID_3644_2041	21	46844942	0.1780
ID_3645_4743	22	15896353	-0.0370
ID_3646_581	22	16649830	-0.0269
ID_3647_558	22	18060631	-0.1315
ID_3648_5914	22	17468343	-0.0019
ID_3649_5923	22	17461998	0.1331
ID_3650_5937	22	17494448	0.0919
ID_3651_5940	22	17493974	-0.0009
ID_3652_5909	22	17693901	0.0442
ID_3653_5931	22	17687161	-0.0011
ID_3654_5919	22	17731971	0.0026
ID_3655_5924	22	17731961	-0.0253
ID_3656_5921	22	17807925	-0.0296
ID_3657_5946	22	17815531	-0.0565
ID_3658_1051	22	18053742	0.0345
ID_3659_239	22	18099419	0.2610
ID_3660_154	22	18181219	0.0390
ID_3661_438	22	18299435	0.1259
ID_3662_724	22	19442851	-0.1317
ID_3663_398	22	19585395	0.0583
ID_3664_2580	22	19739406	-0.0561
ID_3665_2440	22	20050029	-0.1426
ID_3666_547	22	21834847	-0.0834
ID_3667_649	22	21817473	0.0170
ID_3668_5316	22	21902144	-0.0272
ID_3669_2729	22	22437620	0.0115
ID_3670_2661	22	22494129	0.0648
ID_3671_2588	22	22575962	0.0387
ID_3672_2046	22	22709196	-0.0051
ID_3673_609	22	22726621	-0.0201
ID_3674_1148	22	23503420	-0.0685
ID_3675_624	22	24065295	-0.0106
ID_3676_133	22	25140084	-0.1407
ID_3677_828	22	26229576	-0.0910
ID_3678_2685	22	26465138	0.0428
ID_3679_2124	22	26571343	0.0836
ID_3680_518	22	26786417	-0.0869
ID_3681_2209	22	27451300	0.0819
ID_3682_460	22	27698652	-0.0399
ID_3683_700	22	27986376	0.0022
ID_3684_3	22	28092891	-0.0260
ID_3685_601	22	28212787	-0.0481
ID_3686_901	22	28440104	0.0014
ID_3687_5273	22	28451763	0.0624
ID_3688_2282	22	29013120	0.2567
ID_3689_2879	22	29036691	0.0353
ID_3690_675	22	30066294	-0.0562
ID_3691_5271	22	30121288	-0.0347
ID_3692_1232	22	30702069	-0.0410
ID_3693_2662	22	31535247	-0.1109
ID_3694_617	22	31562614	0.0404
ID_3695_2515	22	32116384	0.0277
ID_3696_297	22	32277526	-0.1109
ID_3697_2029	22	32319496	-0.0762
ID_3698_2739	22	34082450	-0.0266
ID_3699_2673	22	34099550	0.0382
ID_3700_2936	22	34284936	0.0727
ID_3701_2003	22	34370191	0.1041
ID_3702_50	22	34564499	0.0138
ID_3703_629	22	34564628	0.0441
ID_3704_1593	22	35064183	-0.0604
ID_3705_745	22	35097786	-0.0595
ID_3706_80	22	35355468	-0.0032
ID_3707_41	22	35910468	-0.0355
ID_3708_3012	22	35958163	-0.0595
ID_3709_2499	22	36222628	0.0041
ID_3710_2257	22	36931097	0.0416
ID_3711_598	22	37377574	-0.0908
ID_3712_514	22	37494036	0.0360
ID_3713_632	22	37604825	0.0486
ID_3714_98	22	37802850	0.0459
ID_3715_572	22	37916717	0.1120
ID_3716_495	22	37943344	0.0537
ID_3717_1262	22	38692350	-0.0099
ID_3718_198	22	39403672	-0.0076
ID_3719_473	22	39516199	-0.0089
ID_3720_2842	22	40402481	-0.0792
ID_3721_2674	22	40377215	0.0191
ID_3722_2258	22	40829232	0.0548
ID_3723_736	22	41467718	-0.0100
ID_3724_400	22	41738365	-0.0635
ID_3725_2081	22	41782016	0.1976
ID_3726_2901	22	41845668	0.0548
ID_3727_592	22	42832497	0.0198
ID_3728_4764	22	44012134	0.0534
ID_3729_255	22	45140102	-0.0424
ID_3730_428	22	45435606	0.0919
ID_3731_238	22	46359255	0.1166
ID_3732_97	22	48171358	0.0093
ID_3733_930	22	48384942	-0.1175
ID_3734_5793	22	48529355	0.0692
ID_3735_5527	22	48593800	0.0919
ID_3736_5805	22	48667307	0.0627
ID_3737_5571	22	48887686	0.0599
ID_3738_5738	22	48917581	0.1223
ID_3739_5548	22	48999945	0.0641
ID_3740_5879	22	49200272	0.1247
ID_3741_5525	22	49230054	0.0921
ID_3742_773	22	49332280	0.1254
ID_3743_5103	22	49356484	-0.0004
ID_3744_5750	22	49362110	0.2385
ID_3745_93	X	2834755	-0.0882
ID_3746_2200	X	2882449	-0.1281
ID_3747_2731	X	2935142	-0.0781
ID_3748_4137	X	4477871	-0.1087
ID_3749_4903	X	5172020	-0.1620
ID_3750_4358	X	6530733	-0.2154
ID_3751_5944	X	7137737	-0.1112
ID_3752_5930	X	8602993	-0.1738
ID_3753_5926	X	8612550	-0.0708
ID_3754_2732	X	8617628	-0.1677
ID_3755_4234	X	8634189	-0.1633
ID_3756_5925	X	8689191	-0.0320
ID_3757_5916	X	8692709	-0.1624
ID_3758_492	X	9793334	0.0407
ID_3759_1266	X	10253534	-0.1720
ID_3760_533	X	11254493	-0.2026
ID_3761_233	X	12908903	0.0060
ID_3762_1328	X	13515871	-0.1623
ID_3763_2364	X	15462530	-0.1753
ID_3764_2148	X	15477504	-0.0405
ID_3765_399	X	15632743	-0.1336
ID_3766_4972	X	16948646	-0.1322
ID_3767_843	X	18119594	0.0007
ID_3768_1409	X	18195387	-0.1299
ID_3769_147	X	18610637	-0.0836
ID_3770_703	X	19017590	-0.1756
ID_3771_4836	X	20164232	-0.1104
ID_3772_4307	X	22208511	-0.0686
ID_3773_1201	X	23157280	-0.1537
ID_3774_308	X	24065274	-0.1582
ID_3775_294	X	24476752	-0.1579
ID_3776_967	X	24631322	-0.0104
ID_3777_925	X	24927717	-0.1070
ID_3778_4059	X	25891508	-0.0878
ID_3779_4329	X	25879499	-0.0795
ID_3780_4934	X	29162370	-0.1075
ID_3781_2150	X	30197672	-0.0866
ID_3782_971	X	31779994	0.0025
ID_3783_379	X	32555437	-0.1338
ID_3784_973	X	32820547	-0.0851
ID_3785_4652	X	34147613	-0.1341
ID_3786_4097	X	34966602	-0.1411
ID_3787_4195	X	36069333	-0.1550
ID_3788_155	X	37470991	-0.0948
ID_3789_374	X	38132030	-0.1505
ID_3790_1218	X	38170701	-0.2314
ID_3791_4625	X	39247526	-0.0877
ID_3792_5056	X	40449998	-0.0744
ID_3793_2132	X	41003584	0.0223
ID_3794_1602	X	41411155	-0.0311
ID_3795_867	X	41820169	-0.1317
ID_3796_17	X	43701047	-0.1627
ID_3797_4177	X	44703173	-0.0698
ID_3798_4853	X	44860548	-0.0733
ID_3799_5142	X	45156098	-0.0708
ID_3800_4090	X	46214455	-0.1311
ID_3801_2822	X	47012075	-0.1812
ID_3802_2654	X	47284676	-0.0262
ID_3803_2191	X	47339407	0.0157
ID_3804_561	X	47385073	-0.1489
ID_3805_416A	X	48003316	-0.0554
ID_3806_2584	X	48139533	-0.1041
ID_3807_2925	X	48637799	-0.1027
ID_3808_1585	X	48735224	-0.2499
ID_3809_1209	X	49063072	-0.1190
ID_3810_127	X	49778056	-0.2076
ID_3811_4609	X	51342779	-0.0731
ID_3812_4970	X	52117970	-0.1743
ID_3813_4727	X	52210865	-0.1230
ID_3814_890	X	53248631	-0.1977
ID_3815_125	X	54854160	-0.2168
ID_3816_769	X	55106215	0.0440
ID_3817_2329	X	57165689	-0.0446
ID_3818_2173	X	57301343	-0.0916
ID_3819_2830	X	57762854	-0.1462
ID_3820_2304	X	57896921	-0.0388
ID_3821_859	X	62712643	-0.0996
ID_3822_4086	X	63290101	-0.0552
ID_3823_5169	X	64165905	-0.1020
ID_3824_1605	X	65169661	-0.1755
ID_3825_199	X	66874849	-0.2302
ID_3826_70	X	67967514	-0.1615
ID_3827_1400	X	68292693	-0.0426
ID_3828_3001	X	70229259	-0.0898
ID_3829_2922	X	70418990	-0.0699
ID_3830_2117	X	70558912	-0.0492
ID_3831_1254	X	70723960	-0.1981
ID_3832_576	X	71436346	-0.1559
ID_3833_5244	X	72501952	-0.1416
ID_3834_5131	X	72525298	-0.0930
ID_3835_1189	X	73654499	-0.2181
ID_3836_4528	X	74508373	-0.0001
ID_3837_5192	X	74940013	-0.1105
ID_3838_5171	X	74960495	-0.1169
ID_3839_4414	X	75070574	-0.0879
ID_3840_5112	X	75896139	-0.0513
ID_3841_4415	X	76113556	-0.1240
ID_3842_551	X	77073575	-0.0831
ID_3843_1408	X	77233258	-0.1148
ID_3844_4897	X	78620108	-0.1894
ID_3845_5219	X	78761159	-0.1817
ID_3846_5159	X	78781498	-0.1505
ID_3847_4594	X	79854229	-0.0453
ID_3848_4915	X	80586347	-0.0731
ID_3849_4419	X	80661111	-0.0954
ID_3850_5123	X	81036867	-0.1556
ID_3851_5086	X	81118421	-0.1159
ID_3852_5194	X	81147069	-0.0527
ID_3853_850	X	82279031	-0.1594
ID_3854_4822	X	83354525	-0.0892
ID_3855_4799	X	85398257	-0.1725
ID_3856_4028	X	86566961	-0.1110
ID_3857_4125	X	87561998	-0.0957
ID_3858_4429	X	88043895	-0.1793
ID_3859_4725	X	90229835	-0.0659
ID_3860_1014	X	92633489	-0.1654
ID_3861_653	X	92789964	-0.1515
ID_3862_5008	X	93816732	-0.0353
ID_3863_5195	X	93920418	-0.1273
ID_3864_5096	X	93952056	-0.4484
ID_3865_5249	X	94065974	-0.0376
ID_3866_5248	X	94107872	-0.0930
ID_3867_4185	X	94874284	-0.0386
ID_3868_5221	X	95197611	-0.1331
ID_3869_818	X	96077924	-0.1872
ID_3870_4395	X	97062573	-0.1771
ID_3871_4360	X	98483343	-0.0845
ID_3872_4344	X	99426861	-0.2295
ID_3873_187	X	100448647	-0.1522
ID_3874_645	X	100936739	-0.1384
ID_3875_145	X	102922455	-0.1728
ID_3876_1244	X	103551407	-0.1486
ID_3877_946	X	106945314	-0.2222
ID_3878_1438	X	107596116	-0.0425
ID_3879_942	X	109606983	-0.1784
ID_3880_193	X	110339223	-0.0409
ID_3881_910	X	111824332	-0.1861
ID_3882_4253	X	113152029	-0.1638
ID_3883_206	X	114853634	-0.1523
ID_3884_326	X	114887998	0.0204
ID_3885_1349	X	115420485	-0.1371
ID_3886_4293	X	116892905	-0.1133
ID_3887_4327	X	118097977	-0.1623
ID_3888_165	X	119381255	-0.1272
ID_3889_3034	X	119539042	-0.1520
ID_3890_4914	X	120803639	-0.1013
ID_3891_5136	X	120868951	-0.0514
ID_3892_4553	X	122155148	-0.2191
ID_3893_282	X	122965986	-0.1674
ID_3894_1390	X	123927108	-0.2298
ID_3895_4257	X	124990205	-0.1912
ID_3896_4192	X	126198168	-0.1295
ID_3897_5121	X	127131168	-0.0906
ID_3898_4600	X	127679314	-0.0984
ID_3899_1448	X	128121726	-0.1448
ID_3900_439	X	129024263	-0.1532
ID_3901_4400	X	129393099	-0.1828
ID_3902_2009	X	130621262	-0.1127
ID_3903_889	X	131692154	-0.0766
ID_3904_989	X	132729981	-0.0782
ID_3905_2480	X	132893793	0.0285
ID_3906_137	X	133410807	-0.1077
ID_3907_895	X	133748579	-0.0059
ID_3908_764	X	135138503	-0.0417
ID_3909_49	X	135462022	0.0024
ID_3910_59	X	135462012	0.0071
ID_3911_1206	X	135798168	-0.0701
ID_3912_552	X	136436590	-0.0438
ID_3913_2506	X	137859600	-0.1423
ID_3914_657	X	138108491	0.3021
ID_3915_44	X	139931864	0.1033
ID_3916_718	X	140182472	0.0635
ID_3917_1019	X	140379702	-0.0051
ID_3918_87	X	141122267	0.0693
ID_3919_4875	X	142276351	0.1584
ID_3920_963	X	143512580	0.1096
ID_3921_5375	X	143512570	0.0846
ID_3922_1353	X	144094124	0.0741
ID_3923_4056	X	145237741	0.0945
ID_3924_4615	X	146622814	0.1213
ID_3925_4236	X	149016996	-0.0556
ID_3926_177	X	149889023	0.1758
ID_3927_1226	X	150564354	0.0569
ID_3928_447	X	151672854	0.1616
ID_3929_1603	X	151672844	0.1866
ID_3930_146	X	151990438	0.0529
ID_3931_2927	X	152165690	0.0806
ID_3932_83	X	152541539	0.2411
ID_3933_403	X	152697682	0.2302
ID_3934_2937	X	152893128	0.2108
ID_3935_553	X	153085311	0.1861
ID_3936_555	X	153394732	0.0763
ID_3937_2237	X	153438394	0.2648
ID_3938_2113	X	153509475	0.2003
ID_3939_90	X	153587790	0.1370
ID_3940_495A	X	153714626	0.1308
ID_3941_299	X	153856507	0.0613
ID_3942_2810	X	153917154	0.2107
ID_3943_5596	X	154030862	0.0671
ID_3944_2450	X	154144606	0.1905
ID_3945_2443	X	154268525	0.1649
ID_3946_5840	X	154318397	0.0904
ID_3947_1441	Y	2946580	-0.0962
ID_3948_4648	Y	6142039	0.0142
ID_3949_4330	Y	6209605	0.1548
ID_3950_24	Y	6318471	-0.1398
ID_3951_5143	Y	6345775	0.1616
ID_3952_511	Y	7224440	0.0433
ID_3953_170	Y	9248545	0.3483
ID_3954_4549	Y	13552483	0.1782
ID_3955_4951	Y	14419006	0.2064
ID_3956_953	Y	15578793	-0.2097
ID_3957_1135	Y	15700790	0.0832
ID_3959_412	Y	18364556	0.1576
ID_3960_1442	Y	19187391	-0.0511
ID_3961_262	Y	21170294	0.2437
ID_3962_962	Y	21770626	0.1137
ID_3963_899	Y	21863371	0.0916
ID_3964_485	Y	21976849	0.0429
ID_3965_429	Y	22101567	0.2976
ID_3966_550	Y	23438619	0.0718
ID_3967_914	Y	23534164	-0.1568
ID_3968_2107	Y	23634686	0.1630
ID_3969_2068	Y	24226607	0.1224
ID_3970_612	Y	24634826	0.0425
ID_3971_5784	1	558358	0.4089
ID_3972_5229	1	141531852	-0.1769
ID_3973_5110	1	141574878	-0.1698
ID_3975_5144	1	142256462	-0.2229
ID_3976_5154	1	146690964	-0.0689
ID_3977_5183	1	147047632	-0.1782
ID_3978_5153	1	152232302	0.0439
ID_3979_5135	2	91101466	0.0331
ID_3980_4596	2	229046520	0.0171
ID_3981_5691	2	242715745	-0.0181
ID_3982_5177	3	131198729	-0.0184
ID_3983_2780	3	188980762	0.1490
ID_3984_4545	4	59635120	-0.0488
ID_3985_5723	4	190753229	-0.0550
ID_3986_5760	4	190839882	-0.1393
ID_3987_5688	5	250998	0.1946
ID_3988_5662	5	344440	0.1229
ID_3989_4678	5	49500187	0.0842
ID_3990_5218	5	49818455	-0.0173
ID_3991_5173	5	49818706	-0.0662
ID_3992_4891	5	49950476	0.0622
ID_3993_5163	5	69213761	-0.0609
ID_3994_5175	5	69572019	-0.2268
ID_3995_5134	5	98867806	0.0017
ID_3996_5563	6	255187	0.2983
ID_3997_5198	7	61442061	-0.1580
ID_3998_5257	7	62793144	0.0116
ID_3999_5231	7	72336157	-0.2305
ID_4000_4020	7	153208495	0.4736
ID_4001_5600	7	158674931	0.0392
ID_4002_5256	8	7376309	-0.0319
ID_4003_5126	8	7682208	-0.0256
ID_4004_5133	9	40042533	-0.0956
ID_4005_5118	9	39463543	-0.0549
ID_4006_5190	9	39590768	-0.1438
ID_4007_5246	9	39581672	-0.0833
ID_4008_5152	9	40348266	-0.0437
ID_4009_5107	9	40606678	-0.0812
ID_4010_5227	9	40640544	0.0352
ID_4011_5179	9	41824090	-0.1908
ID_4012_5211	9	42759590	-0.0084
ID_4013_5156	9	65438417	-0.1100
ID_4014_5228	9	68121077	-0.1957
ID_4015_5252	9	68114398	-0.1821
ID_4016_5208	9	68118836	-0.1551
ID_4017_5165	9	70109775	-0.0592
ID_4018_5108	9	70117845	-0.0615
ID_4019_5189	10	46364531	-0.4923
ID_4020_5680	10	134704530	0.4462
ID_4021_5141	11	89083345	-0.0172
ID_4022_5618	14	105595241	-0.0970
ID_4023_5097	15	18911987	0.1285
ID_4024_5258	15	18919656	0.1422
ID_4025_5205	15	82672289	-0.2857
ID_4026_5105	16	33881252	0.0026
ID_4028_5151	21	13769356	-0.0709
ID_4029_5200	21	13941247	0.0985
ID_4030_5201	22	14487197	-0.0290
ID_4031_5109	22	14511587	-0.0809
ID_4032_5132	22	14517549	-0.1741
ID_4033_5039	X	63411483	-0.1568
ID_4034_4917	X	72469199	-0.0574
ID_4035_4010	X	72656482	-0.0213
ID_4036_5209	X	74872246	-0.1028
ID_4037_5255	X	75981673	-0.1561
ID_4038_5178	X	88560453	-0.1372
ID_4039_5223	X	88708479	-0.1422
ID_4040_5220	X	91455770	-0.1441
ID_4041_5207	Y	1708116	-0.0409
ID_4042_5180	Y	1773287	-0.1165
ID_4043_496	Y	57644328	0.0914
